product;review
Biotin & Collagen Conditioner;I was using this shampoo and conditioner for a while because I have fine hair, and lack of volume, so it seemed like a great solution! I started using it for a few months and noticed the hair appeared to be thicker, and slightly more voluminous. However, shortly after, I got my hair colored and bought some salon quality shampoo and conditioner to protect the color and used that. Flash Forward, the salon hair product is gone and I switch back to this product. I didn't think anything of it at first, I noticed my hair didn't feel as soft but wasn't too bothered by it. A few days of using it and I'm noticing my hair will not stop getting greasy by the end of the day! With the salon product I could easily go two maybe three days without washing, with this product I can barely go one. It's irritating for me because I'm not sweating profusely or working out in any way. The only difference is this shampoo/conditioner. Also I've notice it's difficult to run my fingers through my hair, as well as to brush it, And I definitely have an increase of tangles and knots. Like others have mentioned, it must be product build up in the hair. The other let down is the  conditioner formula is really thin and barely feels like it moisturizes my hair at all, somehow it feels more stripped of moisture after using it in the shower. honestly had it not been for my Salon product experience I might not have never noticed but I'm glad I did!
Biotin & Collagen Conditioner;"Have used for a long time. Definitely helps hair look and feel more full. Not a new formula. There was an additional Biotin kind that OGX launched called ""Extra Strength"" or something, but this Thick and Full Biotin one looks to still be the same."
Biotin & Collagen Conditioner;I have thick wavy hair that is naturally very soft and manageable. This shampoo and conditioner made it impossible to brush through or do anything with, and it left a sticky residue. My hair was very dry but greasy at the roots, and my hair feels a lot thinner than when I started using it.
Biotin & Collagen Conditioner;Got this because it seemed to have good ingredients. Biotin, collagen, vitamins, etc. Is sold as sulfate free but the third ingredient is a sulfate. I use this product like I've used others and after using this my scalp is always itching, I'm starting to get flakes, and normally I wash my hair 2 times a week but since using this, I can't be the day after washing my hair is insanely oily. Idk what the issue is with this company and their products but I've had the same problem when I used their keratin shampoo a few years ago.
Biotin & Collagen Conditioner;This left a heavy film on my hair that made it feel nasty and unmanageable. My hair started falling out because of this. I threw this and the shampoo in the trash.
Biotin & Collagen Conditioner;This shampoo and conditioner stripped my hair.  My hair is naturally dry, anyway, and it took 3 months to restore it (let is grow out). I keep my hair short.
Biotin & Collagen Conditioner;I couldn't figure out why my hair felt so terrible the past few weeks. Usually, it is smooth and doesnt take much to detangle. I thought there was something wrong with me, until I realized I had recently started using this conditioner. I threw it out, used a Wella conditioner last night instead, and my hair is back to normal, although now I have breakage  due to how much I had to comb through knots in my hair because of this conditioner. Skip this one people, save your hair
Biotin & Collagen Conditioner;Used the OGX Thick and Full Biotin & Collagen Shampoo for YEARS, and it made a huge difference to improve the thickness of my hair. But the ingredients are now different, and... just no. Not the same. In the history of cosmetics and hair products, I've only ever encountered 2 products that were truly improved when the ingredients changed. This was not one of those 2 products. I'm not looking forward to the annoyance of finding a new shampoo.
Biotin & Collagen Conditioner;i like that this shampoo is sulfate free, i don't think it did anything for thickness, and the fragrance is a bit too strong but smells nice
Biotin & Collagen Conditioner;Love the smell, love the feel afterwards, less frizzy and easier to manage. LOVE THIS!!
Biotin & Collagen Conditioner;Replay I feel different when only one use
Biotin & Collagen Conditioner;Please use caution with this shampoo. I had used OGX brand products in the past (Argan Oil), and never had issues. However, about a week into using this shampoo and conditioner I noticed a large amount of hair fall and actually noticed several completely bald spots on my head. It made my hair extremely dry, tangled, and unmanageable. I know some people love it and have no issues, but I really wish I would have read more reviews before using. I'm now devastated and trying to grow my hair back.
Biotin & Collagen Conditioner;I was excited to try this da shampoo and conditioner because I have had good experiences with other products from this brand, however I am not impressed with this one. It made my hair feel very waxy/greasy and dried my ends out quite a bit. I have fine hair strands, but thick hair overall. It weighed my hair down rather than adding volume. Might work for other hair types but not mine particularly.
Biotin & Collagen Conditioner;Ever since I discovered this product shampoo and conditioner in my local supermarket, that's all I ever use now. I leave a tad bit conditioner in my hair for manageability after I wash my hair. My hair is so soft and full looking. I've gotten many compliments how healthy my hair looks. Great Product !! Thanks
Biotin & Collagen Conditioner;This conditioner is very thin and has barely any slip which made detangling my curly hair very hard, I gave it two stars because it did make my hair grow faster because of the biotin but it is very drying, as soon as I step out of the shower my hair feels silicone-e and it definitely made my hair frizzier.
Biotin & Collagen Conditioner;This product is literally the best. My hair started falling a lot and I'm only 22 and I had no idea why. I started investing in all these hair shampoos for thinning hair like purador and Moroccan oil shampoo but they all made my hair fall in clumps. There was so much hair in the drain. My friend told me to buy the ogx biotin shampoo and conditioner and let me tell you, the results were amazing! After one use there was literally 2 strands of hair in the drain when I was done. And the best thing is you only need a drop. A little goes a long way. It definitely helped my itchy dry scalp and I can feel my hair getting thicker. YOU GUYS MUST TRY!
